stop_id;stop_name;stop_lat;stop_lon;stop_code;location_type;parent_station;wheelchair_boarding;stop_direction
F00815;Újpest-Központ M (Munkásotthon utca);47.559155;19.089143;F00815;;CSF00910;2;-169
F00816;Tél utca / Pozsonyi utca;47.555613;19.090316;F00816;;CSF00861;2;-92
F00817;Tél utca / Pozsonyi utca;47.555458;19.090283;F00817;;CSF00861;2;80
F00818;Tél utca / Pozsonyi utca;47.556218;19.088846;F00818;;CSF00861;2;-15
F00819;Tél utca / Pozsonyi utca;47.554968;19.089669;F00819;;CSF00861;2;134
F00820;Angyalföld kocsiszín;47.553154;19.092659;F00820;;CSF00821;2;-7
F00821;Angyalföld kocsiszín;47.553154;19.091490;F00821;;CSF00821;2;175
F00822;Angyalföld kocsiszín;47.553015;19.091687;F00822;;CSF00821;2;-175
F00823;Angyalföld kocsiszín;47.552916;19.091846;F00823;;CSF00821;2;5
F00824;Bőröndös utca;47.585091;19.116908;F00824;;CSF00826;2;-165
F00825;Bőröndös utca;47.585460;19.117201;F00825;;CSF00826;2;16
F00826;Bőröndös utca;47.585597;19.117490;F00826;;CSF00826;2;15
F00827;Bőröndös utca;47.585210;19.117197;F00827;;CSF00826;2;-151
F00828;Újpesti Erőmű;47.555187;19.099789;F00828;;CSF00828;2;-74
F00829;Újpesti Erőmű;47.555033;19.100852;F00829;;CSF00828;2;78
F00830;Elem utca;47.554840;19.104552;;;;2;-163
F00831;Istvántelki út;47.554579;19.104286;;;;2;104
F00832;Munkásotthon utca;47.559115;19.099335;;;;1;158
F00833;Árpád üzletház;47.561076;19.098898;F00833;;CSF00833;2;-167
F00834;Árpád üzletház;47.561049;19.099031;F00834;;CSF00833;2;15
F00835;Árpád üzletház;47.560145;19.098017;F00835;;CSF00833;1;-75
F00836;Árpád üzletház;47.560482;19.099788;F00836;;CSF00833;1;68
F00837;Víztorony;47.562241;19.106646;F00837;;CSF00837;1;-112
F00838;Víztorony;47.562169;19.106846;F00838;;CSF00837;1;70
F00840;Árpád út;47.562079;19.107749;;;;2;15
F00841;Kiss János utca;47.563436;19.109744;;;;2;-37
F00842;Árpád út;47.563220;19.110302;;;;1;-162
F00843;Rákospalota-Újpest vasútállomás;47.564380;19.110768;F00843;;CS009515;2;
F00844;Rákospalota-Újpest vasútállomás;47.564339;19.110592;F00844;;CS009515;2;
F00845;Rákospalota-Újpest vasútállomás;47.566227;19.111896;F00845;;CS009515;2;17
F00846;Rákospalota-Újpest vasútállomás;47.565841;19.111604;F00846;;CS009515;2;-164
F00847;Rákospalota-Újpest vasútállomás;47.565099;19.111075;F00847;;CS009515;1;
F00848;Mildenberger utca;47.572435;19.087981;F00848;;CSF00848;2;-137
F00849;Mildenberger utca;47.572080;19.088541;F00849;;CSF00848;2;-55
F00850;Mildenberger utca;47.572071;19.087784;F00850;;CSF00848;2;34
F00851;Attila utca;47.564086;19.082303;F00851;;CSF00851;2;-63
F00852;Attila utca;47.563978;19.082316;F00852;;CSF00851;2;117
F00853;Görgey Artúr út;47.565092;19.107872;;;;2;-38
F00854;Erzsébet utca;47.559755;19.095242;F00854;;CSF00855;1;86
F00855;Erzsébet utca;47.559931;19.093818;F00855;;CSF00855;1;-76
F00856;Homoktövis iskola;47.596838;19.116046;F00856;;CS008911;2;-123
F00859;Káposztásmegyer, Szilas-patak;47.577798;19.114772;F00859;;CSF00859;2;-47
F00861;Tél utca / Pozsonyi utca;47.556843;19.088875;F00861;;CSF00861;2;-2
F00862;Tél utca / Pozsonyi utca;47.556798;19.088490;F00862;;CSF00861;2;180
F00863;Brüsszeli utca;47.549334;19.098578;F00863;;CSF00863;2;-155
F00864;Brüsszeli utca;47.548960;19.098528;F00864;;CSF00863;2;15
F00867;Béla utca;47.580771;19.081635;F00867;;CSF00867;2;2
F00868;Béla utca;47.580321;19.081462;F00868;;CSF00867;2;-178
F00869;Tungsram;47.576580;19.081327;F00869;;CSF00869;2;3
F00870;Tungsram;47.576247;19.081141;F00870;;CSF00869;2;-176
F00871;Dunakeszi utca;47.585527;19.109052;F00871;;CSF00871;2;40
F00872;Dunakeszi utca;47.584709;19.107894;F00872;;CSF00871;2;-144
F00873;Zombori utca;47.572001;19.105740;F00873;;CSF00873;2;108
F00874;Zombori utca;47.571911;19.106591;F00874;;CSF00873;2;-71
F00875;Pajtás utca;47.571451;19.108238;;;;2;108
F00876;Deák Ferenc utca / Rózsa utca;47.564223;19.100124;F00876;;CSF00876;2;11
F00877;Deák Ferenc utca / Rózsa utca;47.563247;19.099588;F00877;;CSF00876;2;-168
F00878;Nap utca;47.555396;19.094807;F00878;;CSF00878;2;-84
F00879;Nap utca;47.555171;19.095152;F00879;;CSF00878;2;86
F00880;Szülőotthon;47.565232;19.106008;F00880;;CSF00881;1;85
F00881;Szülőotthon;47.565340;19.106434;F00881;;CSF00881;1;-90
F00884;Izzó utca;47.579991;19.095754;;;;1;-143
F00885;Árpád Kórház;47.561375;19.103745;F00885;;CSF00885;1;-98
F00886;Árpád Kórház;47.561083;19.102924;F00886;;CSF00885;1;81
F00887;Ősz utca;47.557798;19.105858;F00887;;CSF00887;2;-163
F00888;Ősz utca;47.557286;19.105737;F00888;;CSF00887;2;18
F00889;Elem utca;47.554342;19.101479;;;;2;18
F00890;Berlini utca;47.554598;19.101469;;;;2;-161
F00891;Ősz utca;47.557311;19.100685;F00891;;CSF00892;1;-20
F00892;Ősz utca;47.557554;19.100247;F00892;;CSF00892;1;157
F00893;Langlet Waldemár utca;47.567180;19.082637;F00893;;CSF00893;2;-144
F00894;Langlet Waldemár utca;47.566928;19.082530;F00894;;CSF00893;2;36
F00895;Perényi Zsigmond utca;47.570093;19.085775;;;;2;33
F00896;Tinódi utca;47.570003;19.085536;;;;2;-146
F00897;Újpest-Városkapu;47.559495;19.081099;F00897;;CSF00897;2;59
F00898;Újpest-Városkapu;47.559146;19.079567;F00898;;CSF00897;2;-110
F00899;Káposztásmegyer, Mogyoródi-patak;47.598688;19.121700;F00899;;CS009536;2;
F00900;Kordován tér;47.587783;19.112578;F00900;;CSF00900;2;45
F00901;Kordován tér;47.587334;19.111646;F00901;;CSF00900;2;-129
F00902;Bőrfestő utca;47.586961;19.117655;F00902;;CSF00903;2;-167
F00903;Bőrfestő utca;47.587834;19.118135;F00903;;CSF00903;2;14
F00904;Bőrfestő utca;47.587809;19.118370;F00904;;CSF00903;2;14
F00905;Bőrfestő utca;47.587422;19.118064;F00905;;CSF00903;2;-164
F00906;Székpatak utca;47.596197;19.121111;F00906;;CSF00906;2;-169
F00907;Székpatak utca;47.595882;19.121191;F00907;;CSF00906;2;10
F00908;Sárpatak utca;47.593348;19.117251;F00908;;CSF00908;2;-73
F00909;Sárpatak utca;47.592909;19.118680;F00909;;CSF00908;2;102
F00910;Újpest-Központ M;47.561547;19.089955;F00910;;CSF00910;2;-165
F00912;Újpest-Központ;47.560144;19.091319;F00912;;CSF00913;2;
F00913;Újpest-Központ;47.560437;19.089760;F00913;;CSF00913;2;
F00916;Vízművek lakótelep;47.597723;19.091460;F00916;;CS008708;2;53
F00918;Fővám tér M;47.486754;19.056841;F00918;;CSF00922;1;-36
F00919;Fővám tér M;47.486862;19.056602;F00919;;CSF00922;1;143
F00921;Fővám tér M;47.486916;19.057240;F00921;;CSF00922;2;-127
F00922;Fővám tér M;47.487186;19.057810;F00922;;CSF00922;2;52
F00923;Fővám tér M;47.486952;19.057611;F00923;;CSF00922;1;42
F00924;Petőfi tér;47.493222;19.050565;F00924;;CS044591;2;169
F00925;Jászai Mari tér;47.513099;19.048177;F00925;;CSF02511;1;-68
F00926;Jászai Mari tér;47.512847;19.048841;F00926;;CSF02511;1;112
F00928;Jászai Mari tér;47.512838;19.047845;F00928;;CSF02511;2;
F00929;Jászai Mari tér;47.512536;19.050134;F00929;;CSF02511;2;-62
F00930;Jászai Mari tér;47.512488;19.049557;F00930;;CSF02511;2;116
F00931;Szent István körút;47.511907;19.050532;F00931;;CSF00932;2;-166
F00932;Szent István körút;47.512120;19.052318;F00932;;CSF00932;2;26
F00933;Nyugati pályaudvar M;47.510274;19.056168;F00933;;CSF01023;1;-136
F00934;Nyugati pályaudvar M;47.509941;19.056248;F00934;;CSF01023;2;117
F00935;Nyugati pályaudvar M;47.509896;19.056659;F00935;;CSF01023;1;123
F00936;Nyugati pályaudvar;47.511720;19.056873;F00936;;CSLM3NYA;2;34
F00937;Nyugati pályaudvar;47.510828;19.055952;F00937;;CSLM3NYA;2;-152
F00938;Báthory utca / Bajcsy-Zsilinszky út;47.507063;19.054270;F00938;;CSF00940;1;-98
F00939;Báthory utca / Bajcsy-Zsilinszky út;47.506506;19.055716;F00939;;CSF00940;1;127
F00940;Báthory utca / Bajcsy-Zsilinszky út;47.507189;19.055730;F00940;;CSF00940;1;43
F00941;Báthory utca / Bajcsy-Zsilinszky út;47.506101;19.054854;F00941;;CSF00940;1;-177
F00942;Arany János utca M;47.503269;19.054959;F00942;;CSF00942;2;0
F00943;Arany János utca M;47.502881;19.054734;F00943;;CSF00942;1;180
F00944;Bajcsy-Zsilinszky út M;47.499950;19.055543;F00944;;CSF00945;1;46
F00945;Bajcsy-Zsilinszky út M;47.500363;19.055954;F00945;;CSF00945;2;-134
F00946;Deák Ferenc tér M;47.496972;19.055543;F00946;;CS009230;1;122
F00947;Deák Ferenc tér M;47.496855;19.056976;F00947;;CS009230;1;
F00950;Deák Ferenc tér M;47.496846;19.055835;F00950;;CS009230;1;117
F00951;Ferenciek tere M;47.492970;19.055356;F00951;;CSF01004;2;64
F00952;Ferenciek tere;47.492808;19.056091;F00952;;CSLM3FT1;2;-34
F00953;Ferenciek tere;47.491820;19.056789;F00953;;CSLM3FT1;2;142
F00954;Deák Ferenc tér;47.498660;19.054545;F00954;;CSF00960;2;-3
F00955;Deák Ferenc tér;47.497591;19.054525;F00955;;CSF00960;2;178
F00956;Arany János utca;47.504733;19.054679;F00956;;CSF00956;2;4
F00957;Arany János utca;47.503670;19.054513;F00957;;CSF00956;2;180
F00958;Kossuth Lajos tér;47.505808;19.044242;F00958;;CSF00958;2;-79
F00959;Kossuth Lajos tér;47.505511;19.045769;F00959;;CSF00958;2;100
F00960;Deák Ferenc tér;47.498843;19.053605;F00960;;CSF00960;2;-7
F00961;Deák Ferenc tér;47.497593;19.053857;F00961;;CSF00960;2;159
F00962;Deák Ferenc tér;47.497720;19.053670;F00962;;CSF00960;2;-101
F00963;Deák Ferenc tér;47.497728;19.054142;F00963;;CSF00960;2;70
F00964;Vörösmarty tér;47.496671;19.050193;F00964;;CSLM1VTV;2;
F00965;Vörösmarty tér;47.496737;19.050593;F00965;;CSLM1VTV;2;
F00966;Vigadó tér;47.495569;19.048402;F00966;;CSF00977;2;-24
F00967;Vigadó tér;47.495614;19.048322;F00967;;CSF00977;2;156
F00968;Országház, látogatóközpont;47.509150;19.046770;F00968;;CSF00968;1;6
F00969;Országház, látogatóközpont;47.508853;19.046584;F00969;;CSF00968;1;174
F00970;Kossuth Lajos tér M;47.505975;19.049332;F00970;;CSF00970;1;
F00971;Kossuth Lajos tér M;47.505732;19.046836;F00971;;CSF00970;1;-99
F00972;Kossuth Lajos tér M;47.505679;19.047288;F00972;;CSF00970;1;79
